416
5
11111 1.0
10XX0 1.0
10100 1.0
X0000 0.5
X1000 0.5
10X00 0.5
10X10 0.5
11100 1.0
10XX0 1.0
10100 1.0
1011X 1.0
X0010 1.0
101X0 1.0
1XX10 1.0
10100 1.0
X1100 1.0
10110 1.0
X0010 1.0
1011X 1.0
10000 1.0
10100 1.0
10000 1.0
1000X 1.0
11101 0.5
11111 0.5
10100 1.0
101X0 1.0
101X0 1.0
00000 1.0
11100 1.0
10000 1.0
10100 1.0
10100 1.0
10100 1.0
11100 1.0
11100 1.0
10110 1.0
10100 1.0
10000 1.0
10100 1.0
10100 1.0
10000 1.0
11110 1.0
10000 1.0
10100 1.0
101X0 1.0
10100 1.0
111XX 1.0
10100 1.0
10100 1.0
1110X 1.0
10100 1.0
11100 1.0
10000 1.0
10100 1.0
11X00 0.5
11X10 0.5
10100 1.0
10100 1.0
10000 1.0
10100 1.0
10100 1.0
10000 1.0
101X0 1.0
10100 1.0
11110 1.0
10100 1.0
11000 1.0
11110 1.0
101X0 1.0
11100 1.0
10100 1.0
11000 1.0
10000 1.0
101X0 1.0
1X110 1.0
10100 1.0
1X100 1.0
101X0 1.0
10110 1.0
1010X 1.0
00X00 0.5
10X00 0.5
10100 1.0
10010 1.0
10100 1.0
1X100 1.0
10100 1.0
10000 1.0
10X00 1.0
10110 1.0
101X0 1.0
1X100 1.0
101X0 1.0
1X100 1.0
1X1X0 1.0
10100 1.0
11100 1.0
1X100 1.0
101X0 1.0
10100 1.0
10110 1.0
1X100 1.0
10100 1.0
10100 1.0
10100 1.0
10110 1.0
10100 1.0
10100 1.0
1X100 1.0
11100 1.0
10100 1.0
11100 1.0
1X110 1.0
10100 1.0
00100 0.5
10100 0.5
1X100 1.0
1X100 1.0
10100 1.0
0X100 1.0
1X100 1.0
1X100 1.0
1X100 1.0
10100 1.0
1X110 1.0
1X100 1.0
1X100 1.0
10100 1.0
10110 1.0
1X110 1.0
1X100 1.0
10100 1.0
10100 1.0
10110 1.0
10000 1.0
11110 1.0
10110 1.0
1X100 1.0
10100 1.0
10100 1.0
101X0 1.0
10100 1.0
10100 1.0
1X100 1.0
1X100 1.0
10100 1.0
1X100 1.0
1X100 1.0
11100 1.0
1X1X0 1.0
101X0 1.0
1X100 1.0
1X110 1.0
1X100 1.0
11X00 1.0
11110 1.0
X0100 1.0
1X11X 1.0
1X110 1.0
1X100 1.0
XX100 1.0
11100 1.0
101X0 1.0
11100 1.0
1X100 1.0
10100 1.0
1X100 1.0
10010 1.0
01XX0 1.0
11110 1.0
11100 1.0
1X1X0 1.0
1X110 1.0
1X100 1.0
10000 1.0
1X100 1.0
10100 1.0
X0100 1.0
11000 1.0
11100 1.0
1X100 1.0
10000 1.0
X0000 1.0
10000 1.0
10110 1.0
10100 1.0
11100 1.0
10000 1.0
10X00 1.0
10100 1.0
00100 1.0
10000 1.0
1011X 1.0
11100 1.0
1110X 1.0
11001 1.0
10100 1.0
10000 1.0
10000 1.0
10000 1.0
10000 1.0
10100 1.0
11100 1.0
11100 1.0
11100 1.0
10000 1.0
10000 1.0
10100 1.0
10000 1.0
10000 1.0
10110 1.0
10100 1.0
10000 1.0
11110 1.0
10100 1.0
10100 1.0
101X0 1.0
10100 1.0
00000 0.5
10000 0.5
10000 1.0
10000 1.0
10000 1.0
10000 1.0
10100 1.0
10100 1.0
10100 1.0
10000 1.0
10000 1.0
10100 1.0
10000 1.0
X0000 1.0
10000 1.0
11100 1.0
11000 1.0
11000 1.0
11100 1.0
10X00 1.0
10000 1.0
00100 1.0
10100 1.0
10000 1.0
11100 1.0
10000 1.0
10110 1.0
11100 1.0
10100 1.0
11010 1.0
101X0 1.0
10000 1.0
10100 1.0
11000 1.0
10100 1.0
10XX0 1.0
10000 1.0
10000 1.0
11100 1.0
10000 1.0
10010 1.0
10100 1.0
10100 0.5
11100 0.5
10100 1.0
11100 1.0
10100 1.0
10100 1.0
10100 1.0
10100 1.0
00000 0.5
10000 0.5
10000 1.0
10000 1.0
11100 1.0
10000 1.0
11000 1.0
11100 1.0
10100 1.0
10000 1.0
10100 1.0
10100 1.0
10100 1.0
10XX0 1.0
00000 1.0
011X0 1.0
10100 1.0
10000 1.0
11100 1.0
10000 1.0
11100 1.0
10000 1.0
10100 1.0
10000 1.0
10110 1.0
10X00 1.0
11100 1.0
11110 1.0
10100 1.0
11100 1.0
11100 1.0
10100 1.0
11000 1.0
10000 1.0
1X100 1.0
101X0 1.0
11100 1.0
11100 1.0
10100 1.0
11100 1.0
11100 1.0
10000 1.0
11110 1.0
100X0 1.0
11100 1.0
10100 1.0
10100 1.0
11100 1.0
10000 1.0
1X110 1.0
11100 1.0
11100 1.0
10100 1.0
10100 1.0
11100 1.0
10000 1.0
10110 1.0
11X10 1.0
10100 1.0
00000 1.0
10100 1.0
11XX0 1.0
11000 1.0
10000 1.0
10000 1.0
11X00 1.0
10XX0 1.0
10000 1.0
11110 1.0
10110 1.0
11X10 1.0
111X0 1.0
11110 1.0
1X100 1.0
01000 1.0
111XX 1.0
101X0 1.0
10000 1.0
10100 1.0
10XXX 1.0
10100 1.0
11X00 1.0
10111 1.0
10100 1.0
11X00 1.0
1X110 1.0
10100 1.0
10100 1.0
10100 1.0
11X00 1.0
10XX0 1.0
11100 1.0
11100 1.0
1X1X1 1.0
11100 1.0
10100 1.0
10100 1.0
10100 1.0
10X10 1.0
X0110 1.0
10000 1.0
10000 1.0
10X00 1.0
10000 1.0
10000 1.0
10000 1.0
10100 1.0
10000 1.0
10110 1.0
10X00 1.0
10000 1.0
10100 1.0
10XX0 1.0
10100 1.0
10100 1.0
10100 1.0
00100 1.0
10X00 1.0
10100 1.0
10100 1.0
10000 1.0
10000 1.0
10010 1.0
10111 1.0
X0X00 1.0
11110 1.0
101X0 1.0
11111 1.0
00000 1.0
10000 1.0
11100 1.0
10110 1.0
10100 1.0
10X00 1.0
10100 1.0
10000 1.0
11111 1.0
10000 1.0
101X0 1.0
10100 1.0
10X00 1.0
00000 1.0
10100 1.0
10000 1.0
1X000 1.0
10000 1.0
11000 1.0
